"Blast Burn","Fire","Special",150,90,135,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Blaze Kick","Fire","Physical",85,90,76.5,10,0,"normal","Has a 10% chance to burn the target and a higher chance for a critical hit.",
"Blizzard","Ice","Special",120,70,84,5,0,"allAdjacentFoes","Has a 10% chance to freeze the target. If the weather is Hail, this move does not check accuracy.",
"Block","Normal","Status",0,true,0,5,0,"normal","Prevents the target from switching out. The target can still switch out if it is holding Shed Shell or uses Baton Pass, U-turn, or Volt Switch. If the target leaves the field using Baton Pass, the replacement will remain trapped. The effect ends if the user leaves the field.",
"Blue Flare","Fire","Special",130,85,110.5,5,0,"normal","Has a 20% chance to burn the target.",
"Body Slam","Normal","Physical",85,100,85,15,0,"normal","Has a 30% chance to paralyze the target.",
"Bolt Strike","Electric","Physical",130,85,110.5,5,0,"normal","Has a 20% chance to paralyze the target.",
"Bone Club","Ground","Physical",65,85,55.25,20,0,"normal","Has a 10% chance to make the target flinch.",
"Bone Rush","Ground","Physical",25,90,22.5,10,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Bonemerang","Ground","Physical",50,90,45,10,0,"normal","Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",
"Bounce","Flying","Physical",85,85,72.25,5,0,"any","Has a 30% chance to paralyze the target. This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Gust, Hurricane, Sky Uppercut, Smack Down, Thunder, and Twister, and Gust and Twister have doubled power when used against it. If the user is holding a Power Herb, the move completes in one turn.",
"Brave Bird","Flying","Physical",120,100,120,15,0,"any","If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",
"Brick Break","Fighting","Physical",75,100,75,15,0,"normal","If this attack does not miss, the effects of Reflect and Light Screen end for the target's side of the field before damage is calculated.",
"Brine","Water","Special",65,100,65,10,0,"normal","Power doubles if the target has less than or equal to half of its maximum HP remaining.",
"Bubble","Water","Special",20,100,20,30,0,"allAdjacentFoes","Has a 10% chance to lower the target's Speed by 1 stage.",
"Bubble Beam","Water","Special",65,100,65,20,0,"normal","Has a 10% chance to lower the target's Speed by 1 stage.",
"Bug Bite","Bug","Physical",60,100,60,20,0,"normal","If this move is successful and the user has not fainted, it steals the target's held Berry if it is holding one and eats it immediately, gaining its effects even if the user's item is being ignored. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",
"Bug Buzz","Bug","Special",90,100,90,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Bulk Up","Fighting","Status",0,true,0,20,0,"self","Raises the user's Attack and Defense by 1 stage.",
"Bulldoze","Ground","Physical",60,100,60,20,0,"allAdjacent","Has a 100% chance to lower the target's Speed by 1 stage.",
"Bullet Punch","Steel","Physical",40,100,40,30,1,"normal","No additional effect.",
"Bullet Seed","Grass","Physical",25,100,25,30,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Calm Mind","Psychic","Status",0,true,0,20,0,"self","Raises the user's Special Attack and Special Defense by 1 stage.",
"Camouflage","Normal","Status",0,true,0,20,0,"self","The user's type changes based on the battle terrain. Ground type on the regular Wi-Fi terrain. Fails if the user's type cannot be changed or if the user is already purely that type.",
"Captivate","Normal","Status",0,100,0,20,0,"allAdjacentFoes","Lowers the target's Special Attack by 2 stages. The target is unaffected if both the user and the target are the same gender, or if either is genderless. Pokemon with the Oblivious Ability are immune.",
"Charge","Electric","Status",0,true,0,20,0,"self","Raises the user's Special Defense by 1 stage. If the user uses an Electric-type attack on the next turn, its power will be doubled.",
"Charge Beam","Electric","Special",50,90,45,10,0,"normal","Has a 70% chance to raise the user's Special Attack by 1 stage.",
"Charm","Normal","Status",0,100,0,20,0,"normal","Lowers the target's Attack by 2 stages.",
"Chatter","Flying","Special",60,100,60,20,0,"any","Has an X% chance to confuse the target, where X is 0 unless the user is a Chatot that hasn't Transformed. If the user is a Chatot, X is 0 or 10 depending on the volume of Chatot's recorded cry, if any; 0 for a low volume or no recording, 10 for a medium to high volume recording.",
"Chip Away","Normal","Physical",70,100,70,20,0,"normal","Ignores the target's stat stage changes, including evasiveness.",
"Circle Throw","Fighting","Physical",60,90,54,10,-6,"normal","If both the user and the target have not fainted, the target is forced to switch out and be replaced with a random unfainted ally. This effect fails if the target is under the effect of Ingrain, has the Suction Cups Ability, or this move hit a substitute.",
"Clamp","Water","Physical",35,85,29.75,15,0,"normal","Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/16 of its maximum HP (1/8 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",
"Clear Smog","Poison","Special",50,true,50,15,0,"normal","Resets all of the target's stat stages to 0.",
"Close Combat","Fighting","Physical",120,100,120,5,0,"normal","Lowers the user's Defense and Special Defense by 1 stage.",
"Coil","Poison","Status",0,true,0,20,0,"self","Raises the user's Attack, Defense, and accuracy by 1 stage.",
"Comet Punch","Normal","Physical",18,85,15.3,15,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Confuse Ray","Ghost","Status",0,100,0,10,0,"normal","Causes the target to become confused.",
"Confusion","Psychic","Special",50,100,50,25,0,"normal","Has a 10% chance to confuse the target.",
"Constrict","Normal","Physical",10,100,10,35,0,"normal","Has a 10% chance to lower the target's Speed by 1 stage.",
"Conversion","Normal","Status",0,true,0,30,0,"self","The user's type changes to match the original type of one of its known moves besides this move, at random, but not either of its current types. Fails if the user cannot change its type, or if this move would only be able to select one of the user's current types.",
"Conversion 2","Normal","Status",0,true,0,30,0,"normal","The user's type changes to match a type that resists or is immune to the type of the last move used by the target, but not either of its current types. The determined type of the move is used rather than the original type. Fails if the target has not made a move, if the user cannot change its type, or if this move would only be able to select one of the user's current types.",
"Copycat","Normal","Status",0,true,0,20,0,"self","The user uses the last move used by any Pokemon, including itself. Fails if no move has been used, or if the last move used was Assist, Bestow, Chatter, Circle Throw, Copycat, Counter, Covet, Destiny Bond, Detect, Dragon Tail, Endure, Feint, Focus Punch, Follow Me, Helping Hand, Me First, Metronome, Mimic, Mirror Coat, Mirror Move, Nature Power, Protect, Rage Powder, Sketch, Sleep Talk, Snatch, Struggle, Switcheroo, Thief, Transform, or Trick.",
"Cosmic Power","Psychic","Status",0,true,0,20,0,"self","Raises the user's Defense and Special Defense by 1 stage.",
"Cotton Guard","Grass","Status",0,true,0,10,0,"self","Raises the user's Defense by 3 stages.",
"Cotton Spore","Grass","Status",0,100,0,40,0,"normal","Lowers the target's Speed by 2 stages.",
"Counter","Fighting","Physical",0,100,0,20,-5,"scripted","Deals damage to the last opposing Pokemon to hit the user with a physical attack this turn equal to twice the HP lost by the user from that attack. If the user did not lose HP from the attack, this move deals damage with a power of 1 instead. If that opposing Pokemon's position is no longer in use, the damage is done to a random opposing Pokemon in range. Only the last hit of a multi-hit attack is counted. Fails if the user was not hit by an opposing Pokemon's physical attack this turn.",
"Covet","Normal","Physical",60,100,60,40,0,"normal","If this attack was successful and the user has not fainted, it steals the target's held item if the user is not holding one. The target's item is not stolen if it is a Mail, or if the target is a Giratina holding a Griseous Orb, an Arceus holding a Plate, or a Genesect holding a Drive. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",
"Crabhammer","Water","Physical",90,90,81,10,0,"normal","Has a higher chance for a critical hit.",
"Cross Chop","Fighting","Physical",100,80,80,5,0,"normal","Has a higher chance for a critical hit.",
"Cross Poison","Poison","Physical",70,100,70,20,0,"normal","Has a 10% chance to poison the target and a higher chance for a critical hit.",
"Crunch","Dark","Physical",80,100,80,15,0,"normal","Has a 20% chance to lower the target's Defense by 1 stage.",
"Crush Claw","Normal","Physical",75,95,71.25,10,0,"normal","Has a 50% chance to lower the target's Defense by 1 stage.",
"Crush Grip","Normal","Physical",0,100,0,5,0,"normal","Power is equal to 120 * (target's current HP / target's maximum HP), rounded half down, but not less than 1.",
"Curse","Ghost","Status",0,true,0,10,0,"normal","If the user is not a Ghost type, lowers the user's Speed by 1 stage and raises the user's Attack and Defense by 1 stage. If the user is a Ghost type, the user loses 1/2 of its maximum HP, rounded down and even if it would cause fainting, in exchange for the target losing 1/4 of its maximum HP, rounded down, at the end of each turn while it is active. If the target uses Baton Pass, the replacement will continue to be affected. Fails if there is no target or if the target is already affected.",
"Cut","Normal","Physical",50,95,47.5,30,0,"normal","No additional effect.",
"Dark Pulse","Dark","Special",80,100,80,15,0,"any","Has a 20% chance to make the target flinch.",
"Dark Void","Dark","Status",0,80,0,10,0,"allAdjacentFoes","Causes the target to fall asleep.",
"Defend Order","Bug","Status",0,true,0,10,0,"self","Raises the user's Defense and Special Defense by 1 stage.",
"Defense Curl","Normal","Status",0,true,0,40,0,"self","Raises the user's Defense by 1 stage. As long as the user remains active, the power of the user's Ice Ball and Rollout will be doubled (this effect is not stackable).",
"Defog","Flying","Status",0,true,0,15,0,"normal","Lowers the target's evasiveness by 1 stage. If this move is successful and whether or not the target's evasiveness was affected, the effects of Reflect, Light Screen, Safeguard, Mist, Spikes, Toxic Spikes, and Stealth Rock end for the target's side. Ignores a target's substitute, although a substitute will still block the lowering of evasiveness.",
"Destiny Bond","Ghost","Status",0,true,0,5,0,"self","Until the user's next turn, if an opposing Pokemon's attack knocks the user out, that Pokemon faints as well, unless the attack was Doom Desire or Future Sight.",
"Detect","Fighting","Status",0,true,0,5,4,"self","The user is protected from most attacks made by other Pokemon during this turn. This move has a 1/X chance of being successful, where X starts at 1 and doubles each time this move is successfully used. X resets to 1 if this move fails or if the user's last move used is not Detect, Endure, Protect, Quick Guard, or Wide Guard. Fails if the user moves last this turn.",
"Dig","Ground","Physical",80,100,80,10,0,"normal","This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Earthquake and Magnitude but takes double damage from them, and is also unaffected by weather. If the user is holding a Power Herb, the move completes in one turn.",
"Disable","Normal","Status",0,100,0,20,0,"normal","For 4 turns, the target's last move used becomes disabled. Fails if one of the target's moves is already disabled, if the target has not made a move, or if the target no longer knows the move.",
"Discharge","Electric","Special",80,100,80,15,0,"allAdjacent","Has a 30% chance to paralyze the target.",
"Dive","Water","Physical",80,100,80,10,0,"normal","This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Surf and Whirlpool but takes double damage from them, and is also unaffected by weather. If the user is holding a Power Herb, the move completes in one turn.",
"Dizzy Punch","Normal","Physical",70,100,70,10,0,"normal","Has a 20% chance to confuse the target.",
"Doom Desire","Steel","Special",140,100,140,5,0,"normal","Deals damage two turns after this move is used. At the end of that turn, the damage is calculated at that time and dealt to the Pokemon at the position the target had when the move was used. If the user is no longer active at the time, damage is calculated based on the user's natural Special Attack stat, types, and level, with no boosts from its held item or Ability. Fails if this move or Future Sight is already in effect for the target's position.",
"Double Hit","Normal","Physical",35,90,31.5,10,0,"normal","Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",
"Double Kick","Fighting","Physical",30,100,30,30,0,"normal","Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",
"Double Slap","Normal","Physical",15,85,12.75,10,0,"normal","Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",
"Double Team","Normal","Status",0,true,0,15,0,"self","Raises the user's evasiveness by 1 stage.",
"Double-Edge","Normal","Physical",120,100,120,15,0,"normal","If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",
"Draco Meteor","Dragon","Special",140,90,126,5,0,"normal","Lowers the user's Special Attack by 2 stages.",
"Dragon Breath","Dragon","Special",60,100,60,20,0,"normal","Has a 30% chance to paralyze the target.",
"Dragon Claw","Dragon","Physical",80,100,80,15,0,"normal","No additional effect.",
"Dragon Dance","Dragon","Status",0,true,0,20,0,"self","Raises the user's Attack and Speed by 1 stage.",
"Dragon Pulse","Dragon","Special",90,100,90,10,0,"any","No additional effect.",
"Dragon Rage","Dragon","Special",0,100,0,10,0,"normal","Deals 40 HP of damage to the target.",
"Dragon Rush","Dragon","Physical",100,75,75,10,0,"normal","Has a 20% chance to make the target flinch.",
"Dragon Tail","Dragon","Physical",60,90,54,10,-6,"normal","If both the user and the target have not fainted, the target is forced to switch out and be replaced with a random unfainted ally. This effect fails if the target used Ingrain previously, has the Suction Cups Ability, or this move hit a substitute.",
"Drain Punch","Fighting","Physical",75,100,75,10,0,"normal","The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",
"Dream Eater","Psychic","Special",100,100,100,15,0,"normal","The target is unaffected by this move unless it is asleep. The user recovers 1/2 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",
"Drill Peck","Flying","Physical",80,100,80,20,0,"any","No additional effect.",
"Drill Run","Ground","Physical",80,95,76,10,0,"normal","Has a higher chance for a critical hit.",
"Dual Chop","Dragon","Physical",40,90,36,15,0,"normal","Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",
"Dynamic Punch","Fighting","Physical",100,50,50,5,0,"normal","Has a 100% chance to confuse the target.",
"Earth Power","Ground","Special",90,100,90,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Earthquake","Ground","Physical",100,100,100,10,0,"allAdjacent","Damage doubles if the target is using Dig.",
"Echoed Voice","Normal","Special",40,100,40,15,0,"normal","For every consecutive turn that this move is used by at least one Pokemon, this move's power is multiplied by the number of turns to pass, but not more than 5.",
"Egg Bomb","Normal","Physical",100,75,75,10,0,"normal","No additional effect.",
"Electro Ball","Electric","Special",0,100,0,10,0,"normal","The power of this move depends on (user's current Speed / target's current Speed), rounded down. Power is equal to 150 if the result is 4 or more, 120 if 3, 80 if 2, 60 if 1, 40 if less than 1. If the target's current Speed is 0, it is treated as 1 instead.",
"Electroweb","Electric","Special",55,95,52.25,15,0,"allAdjacentFoes","Has a 100% chance to lower the target's Speed by 1 stage.",
"Embargo","Dark","Status",0,100,0,15,0,"normal","For 5 turns, the target's held item has no effect. An item's effect of causing forme changes is unaffected, but any other effects from such items are negated. During the effect, Fling and Natural Gift are prevented from being used by the target. Items thrown at the target with Fling will still activate for it. If the target uses Baton Pass, the replacement will remain unable to use items.",
"Ember","Fire","Special",40,100,40,25,0,"normal","Has a 10% chance to burn the target.",
"Encore","Normal","Status",0,100,0,5,0,"normal","For 3 turns, the target is forced to repeat its last move used. If the affected move runs out of PP, the effect ends. Fails if the target is already under this effect, if it has not made a move, if the move has 0 PP, or if the move is Encore, Mimic, Mirror Move, Sketch, Struggle, or Transform.",
"Endeavor","Normal","Physical",0,100,0,5,0,"normal","Deals damage to the target equal to (target's current HP - user's current HP). The target is unaffected if its current HP is less than or equal to the user's current HP.",
"Endure","Normal","Status",0,true,0,10,4,"self","The user will survive attacks made by other Pokemon during this turn with at least 1 HP. This move has a 1/X chance of being successful, where X starts at 1 and doubles each time this move is successfully used. X resets to 1 if this move fails or if the user's last move used is not Detect, Endure, Protect, Quick Guard, or Wide Guard. Fails if the user moves last this turn.",
"Energy Ball","Grass","Special",80,100,80,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Entrainment","Normal","Status",0,100,0,15,0,"normal","Causes the target's Ability to become the same as the user's. Fails if the target's Ability is Multitype, Truant, or the same Ability as the user, or if the user's Ability is Flower Gift, Forecast, Illusion, Imposter, Multitype, Trace, or Zen Mode.",
"Eruption","Fire","Special",150,100,150,5,0,"allAdjacentFoes","Power is equal to (user's current HP * 150 / user's maximum HP), rounded down, but not less than 1.",
"Explosion","Normal","Physical",250,100,250,5,0,"allAdjacent","The user faints after using this move, even if this move fails for having no target. This move is prevented from executing if any active Pokemon has the Damp Ability.",
"Extrasensory","Psychic","Special",80,100,80,30,0,"normal","Has a 10% chance to make the target flinch.",
"Extreme Speed","Normal","Physical",80,100,80,5,2,"normal","No additional effect.",
"Facade","Normal","Physical",70,100,70,20,0,"normal","Power doubles if the user is burned, paralyzed, or poisoned.",
"Fake Out","Normal","Physical",40,100,40,10,3,"normal","Has a 100% chance to make the target flinch. Fails unless it is the user's first turn on the field.",
"Fake Tears","Dark","Status",0,100,0,20,0,"normal","Lowers the target's Special Defense by 2 stages.",
"False Swipe","Normal","Physical",40,100,40,40,0,"normal","Leaves the target with at least 1 HP.",
"Feather Dance","Flying","Status",0,100,0,15,0,"normal","Lowers the target's Attack by 2 stages.",
"Feint","Normal","Physical",30,100,30,10,2,"normal","If this move is successful, it breaks through the target's Detect or Protect for this turn, allowing other Pokemon to attack the target normally. If the target is an opponent and its side is protected by Quick Guard or Wide Guard, that protection is also broken for this turn and other Pokemon may attack the opponent's side normally.",
"Feint Attack","Dark","Physical",60,true,60,20,0,"normal","This move does not check accuracy.",
"Fiery Dance","Fire","Special",80,100,80,10,0,"normal","Has a 50% chance to raise the user's Special Attack by 1 stage.",
"Final Gambit","Fighting","Special",0,100,0,5,0,"normal","Deals damage to the target equal to the user's current HP. If this move is successful, the user faints.",
"Fire Blast","Fire","Special",120,85,102,5,0,"normal","Has a 10% chance to burn the target.",
"Fire Fang","Fire","Physical",65,95,61.75,15,0,"normal","Has a 10% chance to burn the target and a 10% chance to make it flinch.",
"Fire Pledge","Fire","Special",50,100,50,10,0,"normal","If one of the user's allies chose to use Grass Pledge or Water Pledge this turn and has not moved yet, it takes its turn immediately after the user and the user's move does nothing. If combined with Grass Pledge, the ally uses Fire Pledge with 150 power and a sea of fire appears on the target's side for 4 turns, which causes damage to non-Fire types equal to 1/8 of their maximum HP, rounded down, at the end of each turn during effect, including the last turn. If combined with Water Pledge, the ally uses Water Pledge with 150 power and a rainbow appears on the user's side for 4 turns, which doubles secondary effect chances and stacks with the Serene Grace Ability, except effects that cause flinching can only have their chance doubled once. When used as a combined move, this move gains STAB no matter what the user's type is. This move does not consume the user's Fire Gem.",
"Fire Punch","Fire","Physical",75,100,75,15,0,"normal","Has a 10% chance to burn the target.",
"Fire Spin","Fire","Special",35,85,29.75,15,0,"normal","Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/16 of its maximum HP (1/8 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Rapid Spin or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",
"Fissure","Ground","Physical",0,30,0,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Flail","Normal","Physical",0,100,0,15,0,"normal","The power of this move is 20 if X is 33 to 48, 40 if X is 17 to 32, 80 if X is 10 to 16, 100 if X is 5 to 9, 150 if X is 2 to 4, and 200 if X is 0 or 1, where X is equal to (user's current HP * 48 / user's maximum HP), rounded down.",
"Flame Burst","Fire","Special",70,100,70,15,0,"normal","If this move is successful, each ally adjacent to the target loses 1/16 of its maximum HP, rounded down, unless it has the Magic Guard Ability.",
"Flame Charge","Fire","Physical",50,100,50,20,0,"normal","Has a 100% chance to raise the user's Speed by 1 stage.",
"Flame Wheel","Fire","Physical",60,100,60,25,0,"normal","Has a 10% chance to burn the target.",
"Flamethrower","Fire","Special",95,100,95,15,0,"normal","Has a 10% chance to burn the target.",
"Flare Blitz","Fire","Physical",120,100,120,15,0,"normal","Has a 10% chance to burn the target. If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",
"Flash","Normal","Status",0,100,0,20,0,"normal","Lowers the target's accuracy by 1 stage.",
"Flash Cannon","Steel","Special",80,100,80,10,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Flatter","Dark","Status",0,100,0,15,0,"normal","Raises the target's Special Attack by 1 stage and confuses it.",
"Fling","Dark","Physical",0,100,0,10,0,"normal","The power of this move is based on the user's held item. The held item is lost and it activates for the target if applicable. If there is no target or the target avoids this move by protecting itself, the user's held item is still lost. The user can regain a thrown item with Recycle or the Harvest Ability. Fails if the user has no held item, if the held item cannot be thrown, if the user is under the effect of Embargo or Magic Room, or if the user has the Klutz Ability.",
"Fly","Flying","Physical",90,95,85.5,15,0,"any","This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Gust, Hurricane, Sky Uppercut, Smack Down, Thunder, and Twister, and Gust and Twister have doubled power when used against it. If the user is holding a Power Herb, the move completes in one turn.",
"Focus Blast","Fighting","Special",120,70,84,5,0,"normal","Has a 10% chance to lower the target's Special Defense by 1 stage.",
"Focus Energy","Normal","Status",0,true,0,30,0,"self","Raises the user's chance for a critical hit by 2 stages. Fails if the user already has the effect. Baton Pass can be used to transfer this effect to an ally.",
"Focus Punch","Fighting","Physical",150,100,150,20,-3,"normal","The user loses its focus and does nothing if it is hit by a damaging attack this turn before it can execute the move.",
