"Fly","Flying","Physical",70,95,15,0,"any","This attack charges on the first turn and executes on the second. On the first turn, the user avoids all attacks other than Gust, Sky Uppercut, Thunder, and Twister, and Gust and Twister have doubled power when used against it.",
"Focus Energy","Normal","Status",0,true,30,0,"self","Raises the user's chance for a critical hit by 2 stages. Fails if the user already has the effect. Baton Pass can be used to transfer this effect to an ally.",
"Focus Punch","Fighting","Physical",150,100,20,-3,"normal","The user loses its focus and does nothing if it is hit by a damaging attack this turn before it can execute the move, but it still loses PP.",
"Follow Me","Normal","Status",0,true,20,3,"self","Until the end of the turn, all single-target attacks from the opposing side are redirected to the user. Such attacks are redirected to the user before they can be reflected by Magic Coat, or drawn in by the Lightning Rod Ability. This effect remains active even if the user leaves the field. Fails if it is not a Double Battle.",
"Foresight","Normal","Status",0,100,40,0,"normal","As long as the target remains active, its evasiveness stat stage is ignored during accuracy checks against it, and Normal- and Fighting-type attacks can hit the target if it is a Ghost type.",
"Frenzy Plant","Grass","Special",150,90,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Frustration","Normal","Physical",0,100,20,0,"normal","Power is equal to the greater of ((255 - user's Happiness) * 2/5), rounded down, or 1.",
"Fury Attack","Normal","Physical",15,85,20,0,"normal","Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",
"Fury Cutter","Bug","Physical",10,95,20,0,"normal","Power doubles with each successful hit, up to a maximum of 160 power. The power is reset if this move misses or another move is used.",
"Fury Swipes","Normal","Physical",18,80,15,0,"normal","Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",
"Future Sight","Psychic","Special",80,90,15,0,"normal","Deals typeless damage that cannot be a critical hit two turns after this move is used. Damage is calculated against the target on use, and at the end of the final turn that damage is dealt to the Pokemon at the position the original target had at the time. Fails if this move or Doom Desire is already in effect for the target's position.",
"Giga Drain","Grass","Special",60,100,5,0,"normal","The user recovers 1/2 the HP lost by the target, rounded down.",
"Glare","Normal","Status",0,75,30,0,"normal","Paralyzes the target. This move does not ignore type immunity.",
"Grass Whistle","Grass","Status",0,55,15,0,"normal","Causes the target to fall asleep.",
"Growl","Normal","Status",0,100,40,0,"allAdjacentFoes","Lowers the target's Attack by 1 stage.",
"Growth","Normal","Status",0,true,40,0,"self","Raises the user's Special Attack by 1 stage.",
"Grudge","Ghost","Status",0,true,5,0,"self","Until the user's next turn, if an opposing Pokemon's attack knocks the user out, that move loses all its remaining PP.",
"Guillotine","Normal","Physical",0,30,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Gust","Flying","Physical",40,100,35,0,"any","Power doubles if the target is using Bounce or Fly.",
"Hail","Ice","Status",0,true,10,0,"all","For 5 turns, the weather becomes Hail. At the end of each turn except the last, all active Pokemon lose 1/16 of their maximum HP, rounded down, unless they are an Ice type. Fails if the current weather is Hail.",
"Harden","Normal","Status",0,true,30,0,"self","Raises the user's Defense by 1 stage.",
"Haze","Ice","Status",0,true,30,0,"all","Resets the stat stages of all active Pokemon to 0.",
"Headbutt","Normal","Physical",70,100,15,0,"normal","Has a 30% chance to make the target flinch.",
"Heal Bell","Normal","Status",0,true,5,0,"allyTeam","Every Pokemon in the user's party is cured of its non-volatile status condition. Pokemon with the Soundproof Ability are not cured.",
"Heat Wave","Fire","Special",100,90,10,0,"allAdjacentFoes","Has a 10% chance to burn the target.",
"Helping Hand","Normal","Status",0,true,20,5,"adjacentAlly","The power of the target's attack this turn is multiplied by 1.5 (this effect is stackable). Fails if there is no ally adjacent to the user or if the ally already moved this turn, but does not fail if the ally is using a two-turn move.",
"Hidden Power","Normal","Physical",0,100,15,0,"normal","This move's type and power depend on the user's individual values (IVs). Power varies between 30 and 70, and type can be any but Normal.",
"Hidden Power Bug","Bug","Physical",70,100,15,0,"normal","",
"Hidden Power Dark","Dark","Special",70,100,15,0,"normal","",
"Hidden Power Dragon","Dragon","Special",70,100,15,0,"normal","",
"Hidden Power Electric","Electric","Special",70,100,15,0,"normal","",
"Hidden Power Fighting","Fighting","Physical",70,100,15,0,"normal","",
"Hidden Power Fire","Fire","Special",70,100,15,0,"normal","",
"Hidden Power Flying","Flying","Physical",70,100,15,0,"normal","",
"Hidden Power Ghost","Ghost","Physical",70,100,15,0,"normal","",
"Hidden Power Grass","Grass","Special",70,100,15,0,"normal","",
"Hidden Power Ground","Ground","Physical",70,100,15,0,"normal","",
"Hidden Power Ice","Ice","Special",70,100,15,0,"normal","",
"Hidden Power Poison","Poison","Physical",70,100,15,0,"normal","",
"Hidden Power Psychic","Psychic","Special",70,100,15,0,"normal","",
"Hidden Power Rock","Rock","Physical",70,100,15,0,"normal","",
"Hidden Power Steel","Steel","Physical",70,100,15,0,"normal","",
"Hidden Power Water","Water","Special",70,100,15,0,"normal","",
"High Jump Kick","Fighting","Physical",85,90,20,0,"normal","If this attack is not successful and the target was not immune, the user loses HP equal to half of the damage the target would have taken, rounded down, but no less than 1 HP and no more than half of the target's maximum HP, as crash damage.",
"Horn Attack","Normal","Physical",65,100,25,0,"normal","No additional effect.",
"Horn Drill","Normal","Physical",0,30,5,0,"normal","Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",
"Howl","Normal","Status",0,true,40,0,"self","Raises the user's Attack by 1 stage.",
"Hydro Cannon","Water","Special",150,90,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Hydro Pump","Water","Special",120,80,5,0,"normal","No additional effect.",
"Hyper Beam","Normal","Physical",150,90,5,0,"normal","If this move is successful, the user must recharge on the following turn and cannot select a move.",
"Hyper Fang","Normal","Physical",80,90,15,0,"normal","Has a 10% chance to make the target flinch.",
"Hyper Voice","Normal","Physical",90,100,10,0,"allAdjacentFoes","No additional effect.",
"Hypnosis","Psychic","Status",0,60,20,0,"normal","Causes the target to fall asleep.",
"Ice Ball","Ice","Special",30,90,20,0,"normal","If this move is successful, the user is locked into this move and cannot make another move until it misses, 5 turns have passed, or the attack cannot be used. Power doubles with each successful hit of this move and doubles again if Defense Curl was used previously by the user. If this move is called by Sleep Talk, the move is used for one turn.",
"Ice Beam","Ice","Special",95,100,10,0,"normal","Has a 10% chance to freeze the target.",
"Ice Punch","Ice","Special",75,100,15,0,"normal","Has a 10% chance to freeze the target.",
"Icicle Spear","Ice","Special",10,100,30,0,"normal","Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",
"Icy Wind","Ice","Special",55,95,15,0,"allAdjacentFoes","Has a 100% chance to lower the target's Speed by 1 stage.",
"Imprison","Psychic","Status",0,true,10,0,"self","The user prevents all opposing Pokemon from using any moves that the user also knows as long as the user remains active. Fails if no opposing Pokemon know any of the user's moves.",
"Ingrain","Grass","Status",0,true,20,0,"self","The user has 1/16 of its maximum HP restored at the end of each turn, but it is prevented from switching out and other Pokemon cannot force the user to switch out. The user can still switch out if it uses Baton Pass, and the replacement will remain trapped and still receive the healing effect.",
"Iron Defense","Steel","Status",0,true,15,0,"self","Raises the user's Defense by 2 stages.",
"Iron Tail","Steel","Physical",100,75,15,0,"normal","Has a 30% chance to lower the target's Defense by 1 stage.",
"Jump Kick","Fighting","Physical",70,95,25,0,"normal","If this attack is not successful and the target was not immune, the user loses HP equal to half of the damage the target would have taken, rounded down, but no less than 1 HP and no more than half of the target's maximum HP, as crash damage.",
"Karate Chop","Fighting","Physical",50,100,25,0,"normal","Has a higher chance for a critical hit.",
"Kinesis","Psychic","Status",0,80,15,0,"normal","Lowers the target's accuracy by 1 stage.",
"Knock Off","Dark","Special",20,100,20,0,"normal","The target's held item is lost for the rest of the battle, unless it has the Sticky Hold Ability. During the effect, the target cannot gain a new item by any means.",
"Leaf Blade","Grass","Special",70,100,15,0,"normal","Has a higher chance for a critical hit.",
"Leech Life","Bug","Physical",20,100,15,0,"normal","The user recovers 1/2 the HP lost by the target, rounded down.",
"Leech Seed","Grass","Status",0,90,10,0,"normal","The Pokemon at the user's position steals 1/8 of the target's maximum HP, rounded down, at the end of each turn. If the target uses Baton Pass, the replacement will continue being leeched. If the target switches out or uses Rapid Spin, the effect ends. Grass-type Pokemon are immune to this move on use, but not its effect.",
"Leer","Normal","Status",0,100,30,0,"allAdjacentFoes","Lowers the target's Defense by 1 stage.",
"Lick","Ghost","Physical",20,100,30,0,"normal","Has a 30% chance to paralyze the target.",
"Light Screen","Psychic","Status",0,true,30,0,"allySide","For 5 turns, the user and its party members take 1/2 damage from special attacks, or 2/3 damage if there are multiple active Pokemon on the user's side. Critical hits ignore this effect. It is removed from the user's side if the user or an ally is successfully hit by Brick Break. Fails if the effect is already active on the user's side.",
"Lock-On","Normal","Status",0,100,5,0,"normal","Until the end of the next turn, the target cannot avoid the user's moves, even if the target is in the middle of a two-turn move. When this effect is started against the target, this and Mind Reader's effects end for every other Pokemon against that target. If the target leaves the field using Baton Pass, the replacement remains under this effect. If the user leaves the field using Baton Pass, this effect is restarted against the same target for the replacement. The effect ends if either the user or the target leaves the field.",
"Lovely Kiss","Normal","Status",0,75,10,0,"normal","Causes the target to fall asleep.",
"Low Kick","Fighting","Physical",0,100,20,0,"normal","This move's power is 20 if the target weighs less than 10 kg, 40 if less than 25 kg, 60 if less than 50 kg, 80 if less than 100 kg, 100 if less than 200 kg, and 120 if greater than or equal to 200 kg.",
"Luster Purge","Psychic","Special",70,100,5,0,"normal","Has a 50% chance to lower the target's Special Defense by 1 stage.",
"Mach Punch","Fighting","Physical",40,100,30,1,"normal","No additional effect.",
"Magic Coat","Psychic","Status",0,true,15,4,"self","The user is unaffected by certain non-damaging moves directed at it and will instead use such moves against the original user. If the move targets both opposing Pokemon and the Pokemon under this effect is on the left side, it will reflect the move targeting both opposing Pokemon and its ally will not be affected by the original move; otherwise, if the Pokemon under this effect is on the right side, its ally will be affected by the original move and this Pokemon will reflect the move only targeting the original user. The effect ends once a move is reflected or at the end of the turn. Moves reflected in this way can be reflected again by another Pokemon under this effect. If the user has the Soundproof Ability, it nullifies sound-based moves before this effect happens. The Lightning Rod Ability redirects Electric moves before this move takes effect.",
"Magical Leaf","Grass","Special",60,true,20,0,"normal","This move does not check accuracy.",
"Magnitude","Ground","Physical",0,100,30,0,"allAdjacent","The power of this move varies. 5% chances for 10 and 150 power, 10% chances for 30 and 110 power, 20% chances for 50 and 90 power, and 30% chance for 70 power. Power doubles if the target is using Dig.",
"Mean Look","Normal","Status",0,true,5,0,"normal","Prevents the target from switching out. The target can still switch out if it uses Baton Pass. If the target leaves the field using Baton Pass, the replacement will remain trapped. The effect ends if the user leaves the field, unless it uses Baton Pass, in which case the target will remain trapped.",
"Meditate","Psychic","Status",0,true,40,0,"self","Raises the user's Attack by 1 stage.",
"Mega Drain","Grass","Special",40,100,10,0,"normal","The user recovers 1/2 the HP lost by the target, rounded down.",
"Mega Kick","Normal","Physical",120,75,5,0,"normal","No additional effect.",
"Mega Punch","Normal","Physical",80,85,20,0,"normal","No additional effect.",
"Megahorn","Bug","Physical",120,85,10,0,"normal","No additional effect.",
"Memento","Dark","Status",0,true,10,0,"normal","Lowers the target's Attack and Special Attack by 2 stages. The user faints. This move does not check accuracy, and can hit targets in the middle of a two-turn move. Fails entirely if the target's Attack and Special Attack stat stages are both -6.",
"Metal Claw","Steel","Physical",50,95,35,0,"normal","Has a 10% chance to raise the user's Attack by 1 stage.",
"Metal Sound","Steel","Status",0,85,40,0,"normal","Lowers the target's Special Defense by 2 stages.",
"Meteor Mash","Steel","Physical",100,85,10,0,"normal","Has a 20% chance to raise the user's Attack by 1 stage.",
"Metronome","Normal","Status",0,true,10,0,"self","A random move is selected for use, other than Counter, Covet, Destiny Bond, Detect, Endure, Focus Punch, Follow Me, Helping Hand, Metronome, Mimic, Mirror Coat, Protect, Sketch, Sleep Talk, Snatch, Struggle, Thief, or Trick.",
"Milk Drink","Normal","Status",0,true,10,0,"self","The user restores 1/2 of its maximum HP, rounded down.",
