66,"Machop (腕力)","Fighting","",70,80,50,35,35,35,305,"Guts (毅力)","No Guard (无防守)","Steadfast (不屈之心)","",
67,"Machoke (豪力)","Fighting","",80,100,70,50,60,45,405,"Guts (毅力)","No Guard (无防守)","Steadfast (不屈之心)","",
68,"Machamp (怪力)","Fighting","",90,130,80,65,85,55,505,"Guts (毅力)","No Guard (无防守)","Steadfast (不屈之心)","",
72,"Tentacool (玛瑙水母)","Water","Poison",40,40,35,50,100,70,335,"Clear Body (恒净之躯)","Liquid Ooze (污泥浆)","Rain Dish (雨盘)","",
73,"Tentacruel (毒刺水母)","Water","Poison",80,70,65,80,120,100,515,"Clear Body (恒净之躯)","Liquid Ooze (污泥浆)","Rain Dish (雨盘)","",
77,"Ponyta (小火马)","Fire","",50,85,55,65,65,90,410,"Run Away (逃跑)","Flash Fire (引火)","Flame Body (火焰之躯)","",
77,"Ponyta-Galar","Psychic","",50,85,55,65,65,90,410,"Run Away (逃跑)","Pastel Veil (粉彩护幕)","Anticipation (危险预知)","",
78,"Rapidash (烈焰马)","Fire","",65,100,70,80,80,105,500,"Run Away (逃跑)","Flash Fire (引火)","Flame Body (火焰之躯)","",
78,"Rapidash-Galar","Psychic","Fairy",65,100,70,80,80,105,500,"Run Away (逃跑)","Pastel Veil (粉彩护幕)","Anticipation (危险预知)","",
79,"Slowpoke (呆呆兽)","Water","Psychic",90,65,65,40,40,15,315,"Oblivious (迟钝)","Own Tempo (我行我素)","Regenerator (再生力)","",
79,"Slowpoke-Galar","Psychic","",90,65,65,40,40,15,315,"Gluttony (贪吃鬼)","Own Tempo (我行我素)","Regenerator (再生力)","",
80,"Slowbro (呆壳兽)","Water","Psychic",95,75,110,100,80,30,490,"Oblivious (迟钝)","Own Tempo (我行我素)","Regenerator (再生力)","",
80,"Slowbro-Galar","Poison","Psychic",95,100,95,100,70,30,490,"Quick Draw (速击)","Own Tempo (我行我素)","Regenerator (再生力)","",
81,"Magnemite (小磁怪)","Electric","Steel",25,35,70,95,55,45,325,"Magnet Pull (磁力)","Sturdy (结实)","Analytic (分析)","",
82,"Magneton (三合一磁怪)","Electric","Steel",50,60,95,120,70,70,465,"Magnet Pull (磁力)","Sturdy (结实)","Analytic (分析)","",
83,"Farfetch’d (大葱鸭)","Normal","Flying",52,90,55,58,62,60,377,"Keen Eye (锐利目光)","Inner Focus (精神力)","Defiant (不服输)","",
83,"Farfetch’d-Galar","Fighting","",52,95,55,58,62,55,377,"Steadfast (不屈之心)","","Scrappy (胆量)","",
90,"Shellder (大舌贝)","Water","",30,65,100,45,25,40,305,"Shell Armor (硬壳盔甲)","Skill Link (连续攻击)","Overcoat (防尘)","",
91,"Cloyster (刺甲贝)","Water","Ice",50,95,180,85,45,70,525,"Shell Armor (硬壳盔甲)","Skill Link (连续攻击)","Overcoat (防尘)","",
92,"Gastly (鬼斯)","Ghost","Poison",30,35,30,100,35,80,310,"Levitate (飘浮)","","","",
93,"Haunter (鬼斯通)","Ghost","Poison",45,50,45,115,55,95,405,"Levitate (飘浮)","","","",
94,"Gengar (耿鬼)","Ghost","Poison",60,65,60,130,75,110,500,"Cursed Body (咒术之躯)","","","",
95,"Onix (大岩蛇)","Rock","Ground",35,45,160,30,45,70,385,"Rock Head (坚硬脑袋)","Sturdy (结实)","Weak Armor (碎裂铠甲)","",
98,"Krabby (大钳蟹)","Water","",30,105,90,25,25,50,325,"Hyper Cutter (怪力钳)","Shell Armor (硬壳盔甲)","Sheer Force (强行)","",
99,"Kingler (巨钳蟹)","Water","",55,130,115,50,50,75,475,"Hyper Cutter (怪力钳)","Shell Armor (硬壳盔甲)","Sheer Force (强行)","",
102,"Exeggcute (蛋蛋)","Grass","Psychic",60,40,80,60,45,40,325,"Chlorophyll (叶绿素)","","Harvest (收获)","",
103,"Exeggutor (椰蛋树)","Grass","Psychic",95,95,85,125,75,55,530,"Chlorophyll (叶绿素)","","Harvest (收获)","",
103,"Exeggutor-Alola","Grass","Dragon",95,105,85,125,75,45,530,"Frisk (察觉)","","Harvest (收获)","",
104,"Cubone (卡拉卡拉)","Ground","",50,50,95,40,50,35,320,"Rock Head (坚硬脑袋)","Lightning Rod (避雷针)","Battle Armor (战斗盔甲)","",
105,"Marowak (嘎啦嘎啦)","Ground","",60,80,110,50,80,45,425,"Rock Head (坚硬脑袋)","Lightning Rod (避雷针)","Battle Armor (战斗盔甲)","",
105,"Marowak-Alola","Fire","Ghost",60,80,110,50,80,45,425,"Cursed Body (咒术之躯)","Lightning Rod (避雷针)","Rock Head (坚硬脑袋)","",
106,"Hitmonlee (飞腿郎)","Fighting","",50,120,53,35,110,87,455,"Limber (柔软)","Reckless (舍身)","Unburden (轻装)","",
107,"Hitmonchan (快拳郎)","Fighting","",50,105,79,35,110,76,455,"Keen Eye (锐利目光)","Iron Fist (铁拳)","Inner Focus (精神力)","",
108,"Lickitung (大舌头)","Normal","",90,55,75,60,75,30,385,"Own Tempo (我行我素)","Oblivious (迟钝)","Cloud Nine (无关天气)","",
109,"Koffing (瓦斯弹)","Poison","",40,65,95,60,45,35,340,"Levitate (飘浮)","Neutralizing Gas (化学变化气体)","Stench (恶臭)","",
110,"Weezing (双弹瓦斯)","Poison","",65,90,120,85,70,60,490,"Levitate (飘浮)","Neutralizing Gas (化学变化气体)","Stench (恶臭)","",
110,"Weezing-Galar","Poison","Fairy",65,90,120,85,70,60,490,"Levitate (飘浮)","Neutralizing Gas (化学变化气体)","Misty Surge (薄雾制造者)","",
111,"Rhyhorn (独角犀牛)","Ground","Rock",80,85,95,30,30,25,345,"Lightning Rod (避雷针)","Rock Head (坚硬脑袋)","Reckless (舍身)","",
112,"Rhydon (钻角犀兽)","Ground","Rock",105,130,120,45,45,40,485,"Lightning Rod (避雷针)","Rock Head (坚硬脑袋)","Reckless (舍身)","",
113,"Chansey (吉利蛋)","Normal","",250,5,5,35,105,50,450,"Natural Cure (自然回复)","Serene Grace (天恩)","Healer (治愈之心)","",
114,"Tangela (蔓藤怪)","Grass","",65,55,115,100,40,60,435,"Chlorophyll (叶绿素)","Leaf Guard (叶子防守)","Regenerator (再生力)","",
115,"Kangaskhan (袋兽)","Normal","",105,95,80,40,80,90,490,"Early Bird (早起)","Scrappy (胆量)","Inner Focus (精神力)","",
116,"Horsea (墨海马)","Water","",30,40,70,70,25,60,295,"Swift Swim (悠游自如)","Sniper (狙击手)","Damp (湿气)","",
117,"Seadra (海刺龙)","Water","",55,65,95,95,45,85,440,"Poison Point (毒刺)","Sniper (狙击手)","Damp (湿气)","",
118,"Goldeen (角金鱼)","Water","",45,67,60,35,50,63,320,"Swift Swim (悠游自如)","Water Veil (水幕)","Lightning Rod (避雷针)","",
119,"Seaking (金鱼王)","Water","",80,92,65,65,80,68,450,"Swift Swim (悠游自如)","Water Veil (水幕)","Lightning Rod (避雷针)","",
120,"Staryu (海星星)","Water","",30,45,55,70,55,85,340,"Illuminate (发光)","Natural Cure (自然回复)","Analytic (分析)","",
121,"Starmie (宝石海星)","Water","Psychic",60,75,85,100,85,115,520,"Illuminate (发光)","Natural Cure (自然回复)","Analytic (分析)","",
122,"Mr. Mime (魔墙人偶)","Psychic","Fairy",40,45,65,100,120,90,460,"Soundproof (隔音)","Filter (过滤)","Technician (技术高手)","",
122,"Mr. Mime-Galar","Ice","Psychic",50,65,65,90,90,100,460,"Vital Spirit (干劲)","Screen Cleaner (除障)","Ice Body (冰冻之躯)","",
123,"Scyther (飞天螳螂)","Bug","Flying",70,110,80,55,80,105,500,"Swarm (虫之预感)","Technician (技术高手)","Steadfast (不屈之心)","",
124,"Jynx (迷唇姐)","Ice","Psychic",65,50,35,115,95,95,455,"Oblivious (迟钝)","Forewarn (预知梦)","Dry Skin (干燥皮肤)","",
125,"Electabuzz (电击兽)","Electric","",65,83,57,95,85,105,490,"Static (静电)","","Vital Spirit (干劲)","",
126,"Magmar (鸭嘴火兽)","Fire","",65,95,57,100,85,93,495,"Flame Body (火焰之躯)","","Vital Spirit (干劲)","",
127,"Pinsir (凯罗斯)","Bug","",65,125,100,55,70,85,500,"Hyper Cutter (怪力钳)","Mold Breaker (破格)","Moxie (自信过度)","",
128,"Tauros (肯泰罗)","Normal","",75,100,95,40,70,110,490,"Intimidate (威吓)","Anger Point (愤怒穴位)","Sheer Force (强行)","",
129,"Magikarp (鲤鱼王)","Water","",20,10,55,15,20,80,200,"Swift Swim (悠游自如)","","Rattled (胆怯)","",
130,"Gyarados (暴鲤龙)","Water","Flying",95,125,79,60,100,81,540,"Intimidate (威吓)","","Moxie (自信过度)","",
131,"Lapras (拉普拉斯)","Water","Ice",130,85,80,85,95,60,535,"Water Absorb (储水)","Shell Armor (硬壳盔甲)","Hydration (湿润之躯)","",
132,"Ditto (百变怪)","Normal","",48,48,48,48,48,48,288,"Limber (柔软)","","Imposter (变身者)","",
133,"Eevee (伊布)","Normal","",55,55,50,45,65,55,325,"Run Away (逃跑)","Adaptability (适应力)","Anticipation (危险预知)","",
134,"Vaporeon (水伊布)","Water","",130,65,60,110,95,65,525,"Water Absorb (储水)","","Hydration (湿润之躯)","",
135,"Jolteon (雷伊布)","Electric","",65,65,60,110,95,130,525,"Volt Absorb (蓄电)","","Quick Feet (飞毛腿)","",
136,"Flareon (火伊布)","Fire","",65,130,60,95,110,65,525,"Flash Fire (引火)","","Guts (毅力)","",
137,"Porygon (多边兽)","Normal","",65,60,70,85,75,40,395,"Trace (复制)","Download (下载)","Analytic (分析)","",
138,"Omanyte (菊石兽)","Rock","Water",35,40,100,90,55,35,355,"Swift Swim (悠游自如)","Shell Armor (硬壳盔甲)","Weak Armor (碎裂铠甲)","",
139,"Omastar (多刺菊石兽)","Rock","Water",70,60,125,115,70,55,495,"Swift Swim (悠游自如)","Shell Armor (硬壳盔甲)","Weak Armor (碎裂铠甲)","",
140,"Kabuto (化石盔)","Rock","Water",30,80,90,55,45,55,355,"Swift Swim (悠游自如)","Battle Armor (战斗盔甲)","Weak Armor (碎裂铠甲)","",
141,"Kabutops (镰刀盔)","Rock","Water",60,115,105,65,70,80,495,"Swift Swim (悠游自如)","Battle Armor (战斗盔甲)","Weak Armor (碎裂铠甲)","",
142,"Aerodactyl (化石翼龙)","Rock","Flying",80,105,65,60,75,130,515,"Rock Head (坚硬脑袋)","Pressure (压迫感)","Unnerve (紧张感)","",
143,"Snorlax (卡比兽)","Normal","",160,110,65,65,110,30,540,"Immunity (免疫)","Thick Fat (厚脂肪)","Gluttony (贪吃鬼)","",
144,"Articuno (急冻鸟)","Ice","Flying",90,85,100,95,125,85,580,"Pressure (压迫感)","","Snow Cloak (雪隐)","",
144,"Articuno-Galar","Psychic","Flying",90,85,85,125,100,95,580,"Competitive (好胜)","","","",
145,"Zapdos (闪电鸟)","Electric","Flying",90,90,85,125,90,100,580,"Pressure (压迫感)","","Static (静电)","",
145,"Zapdos-Galar","Fighting","Flying",90,125,90,85,90,100,580,"Defiant (不服输)","","","",
146,"Moltres (火焰鸟)","Fire","Flying",90,100,90,125,85,90,580,"Pressure (压迫感)","","Flame Body (火焰之躯)","",
146,"Moltres-Galar","Dark","Flying",90,85,90,100,125,90,580,"Berserk (怒火冲天)","","","",
147,"Dratini (迷你龙)","Dragon","",41,64,45,50,50,50,300,"Shed Skin (蜕皮)","","Marvel Scale (神奇鳞片)","",
148,"Dragonair (哈克龙)","Dragon","",61,84,65,70,70,70,420,"Shed Skin (蜕皮)","","Marvel Scale (神奇鳞片)","",
149,"Dragonite (快龙)","Dragon","Flying",91,134,95,100,100,80,600,"Inner Focus (精神力)","","Multiscale (多重鳞片)","",
150,"Mewtwo (超梦)","Psychic","",106,110,90,154,90,130,680,"Pressure (压迫感)","","Unnerve (紧张感)","",
151,"Mew (梦幻)","Psychic","",100,100,100,100,100,100,600,"Synchronize (同步)","","","",
163,"Hoothoot (咕咕)","Normal","Flying",60,30,30,36,56,50,262,"Insomnia (不眠)","Keen Eye (锐利目光)","Tinted Lens (有色眼镜)","",
164,"Noctowl (猫头夜鹰)","Normal","Flying",100,50,50,86,96,70,452,"Insomnia (不眠)","Keen Eye (锐利目光)","Tinted Lens (有色眼镜)","",
169,"Crobat (叉字蝠)","Poison","Flying",85,90,80,70,80,130,535,"Inner Focus (精神力)","","Infiltrator (穿透)","",
170,"Chinchou (灯笼鱼)","Water","Electric",75,38,38,56,56,67,330,"Volt Absorb (蓄电)","Illuminate (发光)","Water Absorb (储水)","",
171,"Lanturn (电灯怪)","Water","Electric",125,58,58,76,76,67,460,"Volt Absorb (蓄电)","Illuminate (发光)","Water Absorb (储水)","",
172,"Pichu (皮丘)","Electric","",20,40,15,35,35,60,205,"Static (静电)","","Lightning Rod (避雷针)","",
173,"Cleffa (皮宝宝)","Fairy","",50,25,28,45,55,15,218,"Cute Charm (迷人之躯)","Magic Guard (魔法防守)","Friend Guard (友情防守)","",
174,"Igglybuff (宝宝丁)","Normal","Fairy",90,30,15,40,20,15,210,"Cute Charm (迷人之躯)","Competitive (好胜)","Friend Guard (友情防守)","",
175,"Togepi (波克比)","Fairy","",35,20,65,40,65,20,245,"Hustle (活力)","Serene Grace (天恩)","Super Luck (超幸运)","",
176,"Togetic (波克基古)","Fairy","Flying",55,40,85,80,105,40,405,"Hustle (活力)","Serene Grace (天恩)","Super Luck (超幸运)","",
177,"Natu (天然雀)","Psychic","Flying",40,50,45,70,45,70,320,"Synchronize (同步)","Early Bird (早起)","Magic Bounce (魔法镜)","",
178,"Xatu (天然鸟)","Psychic","Flying",65,75,70,95,70,95,470,"Synchronize (同步)","Early Bird (早起)","Magic Bounce (魔法镜)","",
182,"Bellossom (美丽花)","Grass","",75,80,95,90,100,50,490,"Chlorophyll (叶绿素)","","Healer (治愈之心)","",
183,"Marill (玛力露)","Water","Fairy",70,20,50,20,50,40,250,"Thick Fat (厚脂肪)","Huge Power (大力士)","Sap Sipper (食草)","",
184,"Azumarill (玛力露丽)","Water","Fairy",100,50,80,60,80,50,420,"Thick Fat (厚脂肪)","Huge Power (大力士)","Sap Sipper (食草)","",
185,"Sudowoodo (树才怪)","Rock","",70,100,115,30,65,30,410,"Sturdy (结实)","Rock Head (坚硬脑袋)","Rattled (胆怯)","",
186,"Politoed (蚊香蛙皇)","Water","",90,75,75,90,100,70,500,"Water Absorb (储水)","Damp (湿气)","Drizzle (降雨)","",
194,"Wooper (乌波)","Water","Ground",55,45,45,25,25,15,210,"Damp (湿气)","Water Absorb (储水)","Unaware (纯朴)","",
195,"Quagsire (沼王)","Water","Ground",95,85,85,65,65,35,430,"Damp (湿气)","Water Absorb (储水)","Unaware (纯朴)","",
196,"Espeon (太阳伊布)","Psychic","",65,65,60,130,95,110,525,"Synchronize (同步)","","Magic Bounce (魔法镜)","",
197,"Umbreon (月亮伊布)","Dark","",95,65,110,60,130,65,525,"Synchronize (同步)","","Inner Focus (精神力)","",
199,"Slowking (呆呆王)","Water","Psychic",95,75,80,100,110,30,490,"Oblivious (迟钝)","Own Tempo (我行我素)","Regenerator (再生力)","",
199,"Slowking-Galar","Poison","Psychic",95,65,80,110,110,30,490,"Curious Medicine (怪药)","Own Tempo (我行我素)","Regenerator (再生力)","",
202,"Wobbuffet (果然翁)","Psychic","",190,33,58,33,58,33,405,"Shadow Tag (踩影)","","Telepathy (心灵感应)","",
206,"Dunsparce (土龙弟弟)","Normal","",100,70,70,65,65,45,415,"Serene Grace (天恩)","Run Away (逃跑)","Rattled (胆怯)","",
208,"Steelix (大钢蛇)","Steel","Ground",75,85,200,55,65,30,510,"Rock Head (坚硬脑袋)","Sturdy (结实)","Sheer Force (强行)","",
211,"Qwilfish (千针鱼)","Water","Poison",65,95,85,55,55,85,440,"Poison Point (毒刺)","Swift Swim (悠游自如)","Intimidate (威吓)","",
212,"Scizor (巨钳螳螂)","Bug","Steel",70,130,100,55,80,65,500,"Swarm (虫之预感)","Technician (技术高手)","Light Metal (轻金属)","",
213,"Shuckle (壶壶)","Bug","Rock",20,10,230,10,230,5,505,"Sturdy (结实)","Gluttony (贪吃鬼)","Contrary (唱反调)","",
214,"Heracross (赫拉克罗斯)","Bug","Fighting",80,125,75,40,95,85,500,"Swarm (虫之预感)","Guts (毅力)","Moxie (自信过度)","",
215,"Sneasel (狃拉)","Dark","Ice",55,95,55,35,75,115,430,"Inner Focus (精神力)","Keen Eye (锐利目光)","Pickpocket (顺手牵羊)","",
220,"Swinub (小山猪)","Ice","Ground",50,50,40,30,30,50,250,"Oblivious (迟钝)","Snow Cloak (雪隐)","Thick Fat (厚脂肪)","",
221,"Piloswine (长毛猪)","Ice","Ground",100,100,80,60,60,50,450,"Oblivious (迟钝)","Snow Cloak (雪隐)","Thick Fat (厚脂肪)","",
222,"Corsola (太阳珊瑚)","Water","Rock",65,55,95,65,95,35,410,"Hustle (活力)","Natural Cure (自然回复)","Regenerator (再生力)","",
222,"Corsola-Galar","Ghost","",60,55,100,65,100,30,410,"Weak Armor (碎裂铠甲)","","Cursed Body (咒术之躯)","",
223,"Remoraid (铁炮鱼)","Water","",35,65,35,65,35,65,300,"Hustle (活力)","Sniper (狙击手)","Moody (心情不定)","",
224,"Octillery (章鱼桶)","Water","",75,105,75,105,75,45,480,"Suction Cups (吸盘)","Sniper (狙击手)","Moody (心情不定)","",
225,"Delibird (信使鸟)","Ice","Flying",45,55,45,65,45,75,330,"Vital Spirit (干劲)","Hustle (活力)","Insomnia (不眠)","",
226,"Mantine (巨翅飞鱼)","Water","Flying",85,40,70,80,140,70,485,"Swift Swim (悠游自如)","Water Absorb (储水)","Water Veil (水幕)","",
227,"Skarmory (盔甲鸟)","Steel","Flying",65,80,140,40,70,70,465,"Keen Eye (锐利目光)","Sturdy (结实)","Weak Armor (碎裂铠甲)","",
230,"Kingdra (刺龙王)","Water","Dragon",75,95,95,95,95,85,540,"Swift Swim (悠游自如)","Sniper (狙击手)","Damp (湿气)","",
233,"Porygon2 (多边兽２型)","Normal","",85,80,90,105,95,60,515,"Trace (复制)","Download (下载)","Analytic (分析)","",
236,"Tyrogue (无畏小子)","Fighting","",35,35,35,35,35,35,210,"Guts (毅力)","Steadfast (不屈之心)","Vital Spirit (干劲)","",
237,"Hitmontop (战舞郎)","Fighting","",50,95,95,35,110,70,455,"Intimidate (威吓)","Technician (技术高手)","Steadfast (不屈之心)","",
238,"Smoochum (迷唇娃)","Ice","Psychic",45,30,15,85,65,65,305,"Oblivious (迟钝)","Forewarn (预知梦)","Hydration (湿润之躯)","",
239,"Elekid (电击怪)","Electric","",45,63,37,65,55,95,360,"Static (静电)","","Vital Spirit (干劲)","",
240,"Magby (鸭嘴宝宝)","Fire","",45,75,37,70,55,83,365,"Flame Body (火焰之躯)","","Vital Spirit (干劲)","",
241,"Miltank (大奶罐)","Normal","",95,80,105,40,70,100,490,"Thick Fat (厚脂肪)","Scrappy (胆量)","Sap Sipper (食草)","",
242,"Blissey (幸福蛋)","Normal","",255,10,10,75,135,55,540,"Natural Cure (自然回复)","Serene Grace (天恩)","Healer (治愈之心)","",
243,"Raikou (雷公)","Electric","",90,85,75,115,100,115,580,"Pressure (压迫感)","","Inner Focus (精神力)","",
